scorer,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma,Frank Ma
bodyparts,C1_Left_1,C1_Left_1,C1_Left_2,C1_Left_2,C1_Left_3,C1_Left_3,C1_Left_4,C1_Left_4,C1_Left_5,C1_Left_5,C1_Right_5,C1_Right_5,C1_Right_4,C1_Right_4,C1_Right_3,C1_Right_3,C1_Right_2,C1_Right_2,C1_Right_1,C1_Right_1,Eye_Left_1,Eye_Left_1,Eye_Left_2,Eye_Left_2,Eye_Left_3,Eye_Left_3,Eye_Left_4,Eye_Left_4,Eye_Left_5,Eye_Left_5,Eye_Left_6,Eye_Left_6,Eye_Right_1,Eye_Right_1,Eye_Right_2,Eye_Right_2,Eye_Right_3,Eye_Right_3,Eye_Right_4,Eye_Right_4,Eye_Right_5,Eye_Right_5,Eye_Right_6,Eye_Right_6,Mid_1,Mid_1,Mid_2,Mid_2,Mid_3,Mid_3,Snout,Snout
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\6400rat\img0456.png,110.42595503851592,462.0008646439241,211.84397107373056,440.87211130325437,300.58473510454326,434.5334853010535,408.3413771419588,425.0255462977521,486.51776450243676,425.0255462977521,800.2797516113819,419.74335796258464,880.5690143059269,420.79979562961813,968.2533406697062,428.1948592988525,1069.6713567049208,435.58992296808697,1156.2992454016664,451.43648797358924,424.18794214746106,63.723864172299955,452.71175915736524,104.92493318660593,480.1791385002358,152.46462820311274,493.9128281716711,203.17363622072014,426.30081748152804,189.43994654928474,392.4948121364565,135.56162553057698,830.9164439553529,51.04661216789816,803.4490646124823,94.36055651627112,783.3767489388462,136.61806319761047,762.2479955981764,203.17363622072014,838.3115076245874,175.70625687784946,861.553136299324,116.54574752397423,634.4190378871247,107.03780852067291,631.2497248860242,292.9708379185664,635.4754755541582,444.04142430435485,642.8705392233926,605.6763873604781
labeled-data\6400rat\img0521.png,165.36071372425718,664.8368967143533,253.04504008803647,607.7892626945451,329.10855211444743,558.1366923439713,413.62356547712625,512.7098726615313,490.7435151705706,467.2830529790915,789.715374941047,464.11373997799103,880.5690143059269,508.4841219933975,951.3503379971703,551.7980663417704,1017.90591102028,594.0555730231098,1087.63079704449,642.6517057066501,426.30081748152804,61.610988838233084,453.7681968243986,102.81205785253894,483.3484515013363,147.1824398679454,509.75939317717337,205.28651155478713,427.35725514856153,189.43994654928474,396.7205628045905,142.95668919981142,834.0857569564535,47.877299166797684,811.9005659487502,91.19124351517064,791.828250275114,141.90025153277793,763.3044332652099,204.23007388775363,841.4808206256878,173.59338154378247,870.004637635592,119.7150605250747,634.4190378871247,105.98137085363942,635.4754755541582,272.8985222449302,643.9269768904261,441.92854897028786,651.3220405596604,645.8210187077506
labeled-data\6400rat\img0673.png,136.83689671435306,590.8862600220093,224.52122307813235,550.7416286747368,307.9797987737777,520.1049363307658,407.2849394749253,485.24249331866076,502.36432950793903,454.60580097468966,800.2797516113819,440.87211130325437,903.8106429806635,460.9444269768906,998.8900330136771,489.46824398679473,1096.0822983807577,517.9920609966988,1175.3151234082693,546.5158780066029,440.03450715296333,62.66742650526646,470.6711994969345,107.03780852067291,493.9128281716711,150.35175286904587,519.2673321804748,207.399386888854,436.86519415186285,185.21419588115089,405.1720641408583,123.94081119320867,852.0451972960227,49.99017450086467,828.8035686212859,91.19124351517064,806.6183776135829,134.50518786354348,775.9816852696117,202.11719855368665,852.0451972960227,178.87556987894993,881.6254519729603,126.05368652727566,647.0962898915265,115.48930985694085,650.2656028926269,282.4064612482315,657.6606665618614,426.0819839647856,662.9428548970288,644.7645810407171
labeled-data\6400rat\img0770.png,119.9338940418173,490.52468165382817,227.69053607923283,467.2830529790915,326.99567678038045,445.09786197138834,413.62356547712625,433.47704763402,499.19501650683856,422.9126709636851,807.6748152806163,433.47704763402,905.9235183147305,459.8879893098571,1009.454409684012,486.29893098569426,1098.1951737148247,515.8791856626319,1183.766624744537,550.7416286747368,440.03450715296333,69.00605250746742,467.501886495834,103.86849551957243,487.57420216947025,150.35175286904587,510.81583084420686,193.6656972174187,449.54244615626476,180.98844521301692,422.0750668133941,127.11012419430915,860.4966986322906,72.1753655085679,837.2550699575538,107.03780852067291,815.0698789498506,138.73093853167745,784.4331866058797,187.32707121521787,844.6501336267884,171.4805062097155,870.004637635592,134.50518786354348,648.15272755856,124.99724886024217,649.2091652255934,266.5598962427292,652.3784782266939,406.00966829114935,655.5477912277944,599.3377613582772
labeled-data\6400rat\img0838.png,113.5952680396164,535.951501336268,216.06972174186447,496.8633076560291,314.31842477597854,474.6781166483259,413.62356547712625,446.1542996384218,510.81583084420686,429.251296965886,803.4490646124823,440.87211130325437,896.4155793114292,484.18605565162727,987.2692186763088,531.7257506681342,1069.6713567049208,579.265445684641,1149.9606193994655,628.9180160352148,442.1473824870303,63.723864172299955,470.6711994969345,107.03780852067291,497.08214117277157,155.63394120421322,518.2108945134413,204.23007388775363,446.3731331551643,186.27063354818438,413.62356547712625,126.05368652727566,858.3838232982237,55.27236283603213,829.8600062883195,101.75562018550545,806.6183776135829,144.0131268668449,784.4331866058797,194.7221348844522,854.1580726300897,175.70625687784946,881.6254519729603,126.05368652727566,644.9834145574596,129.22299952837614,649.2091652255934,277.12427291306415,651.3220405596604,414.46116962741723,659.7735418959284,607.7892626945451
labeled-data\6400rat\img0954.png,115.70814337368338,335.2283445999058,210.78753340669707,346.8491589372741,300.58473510454326,363.75216160980995,395.664125137557,379.5987266153122,492.8563905046376,401.7839176230154,808.7312529476499,400.7274799559819,915.4314573180318,383.82447728344613,1009.454409684012,373.2601006131113,1107.7031127181262,363.75216160980995,1203.8389404181733,359.526410941676,443.2038201540638,59.4981135041661,470.6711994969345,101.75562018550545,494.9692658387046,146.1260022009119,518.2108945134413,200.00432321961966,438.97806948592984,178.87556987894993,411.51069014305926,126.05368652727566,859.440260965257,53.159487501965145,830.9164439553529,102.81205785253894,812.9570036157836,140.84381386574444,782.3203112718127,192.60925955038522,857.32738563119,174.64981921081596,885.8512026410942,119.7150605250747,651.3220405596604,120.7714981921082,654.4913535607609,255.99551957239441,655.5477912277944,403.89679295708237,657.6606665618614,621.5229523659805
labeled-data\6400rat\img1033.png,109.36951737148243,400.7274799559819,203.39246973746268,396.501729287848,294.2461091023424,397.5581669548815,404.1156264738248,401.7839176230154,503.4207671749725,414.46116962741723,807.6748152806163,416.5740449614842,918.6007703191322,411.29185662631676,1017.90591102028,411.29185662631676,1109.815988052193,416.5740449614842,1186.9359377456376,422.9126709636851,444.2602578210973,60.55455117119959,477.00982549913533,103.86849551957243,499.19501650683856,150.35175286904587,518.2108945134413,195.7785725514857,441.0909448199968,183.1013205470839,413.62356547712625,122.88437352617518,853.1016349630561,53.159487501965145,829.8600062883195,98.58630718440497,812.9570036157836,141.90025153277793,784.4331866058797,195.7785725514857,858.3838232982237,176.76269454488295,885.8512026410942,119.7150605250747,652.3784782266939,121.82793585914169,653.4349158937274,280.2935859141645,655.5477912277944,419.74335796258464,658.7171042288949,628.9180160352148
labeled-data\6400rat\img1767.png,251.98860242100298,698.6429020594248,316.4313001100455,637.3695173714827,382.9868731331552,576.0961326835405,447.4295708221978,520.1049363307658,510.81583084420686,468.339490646125,807.6748152806163,451.43648797358924,892.1898286432952,501.08905832416303,959.8018393334382,544.403002672536,1026.3574123565477,585.604071686842,1099.2516113818583,637.3695173714827,447.4295708221978,61.610988838233084,478.0662631661688,109.1506838547399,505.5336425090395,155.63394120421322,521.3802075145418,200.00432321961966,452.71175915736524,185.21419588115089,416.7928784782267,130.27943719540963,858.3838232982237,54.21592516899864,836.1986322905204,97.5298695173716,817.1827542839176,138.73093853167745,785.489624272913,190.49638421631823,861.553136299324,172.53694387674898,885.8512026410942,122.88437352617518,656.6042288948279,119.7150605250747,654.4913535607609,269.7292092438297,659.7735418959284,413.40473196038374,662.9428548970288,610.9585756956455
